rok,miasto,nazwa,kategorie
2018,Zamość,Zagospodarowanie terenu pod obiekt sportowo  rekreacyjny przy ul. Krolowej Jadwigi dla mieszkańców Osiedla Karolówka,SPOŁECZEŃSTWO
2018,Zamość,Remont ścieżki rowerowej przy ul. Śląskiej w Zamościu,INFRASTRUKTURA
2018,Zamość,Remont drogi wewnętrznej i zatoki postojowej przy ul. Brzozowa     Osiedle Powiatowa,INFRASTRUKTURA
2018,Zamość,Plac zabaw dla dzieci,SPOŁECZEŃSTWO
2018,Zamość,Modernizacja drogi i skrzyżowania przy segmencie A ut. Brzozowej w Zamościu,INFRASTRUKTURA
2018,Zamość,Remont chodnika na ul. Sw. Brata Alberta,INFRASTRUKTURA
2018,Zamość,Osiedlowy  park rekreacyjny,SPOŁECZEŃSTWO
2018,Zamość,Podniesienie nawierzchni ulicy Bema . Dofinansowanie placu zabaw,NATURA
2018,Zamość,Remont nawierzchni chodnika wraz z podjazdami dla osób niepełnosprawnych przez ul. Sienkiewicza  od ul. Partyzantów do ul. J. Krysińskiego oraz od ul. J. Krysińskiego  do ul. Odmiana i od ul. Odmiana do mostu na rzece Łamańce,INFRASTRUKTURA
2018,Zamość,Budowa odcinka drogi  ul. Nasienna,INFRASTRUKTURA
2018,Zamość,Remont ulicy Poprzecznej,INFRASTRUKTURA
2018,Zamość,Wykonanie trakty pieszo jezdnego od strony wschodniej przy szkole Podstawowej nr  w Zamościu i. utwardzenie placu I i II,INFRASTRUKTURA
2018,Zamość,Przebudowa placu Niepodległości,INFRASTRUKTURA
2018,Zamość,Modernizacja i doposażenie kompleksu sportowo  rekreacyjnego z placem zabaw na osiedlu Słoneczny Stok,SPOŁECZEŃSTWO
2018,Zamość,Budowa drogi dojazdowej do domków jednorodzinnych przy ul. Partyzantów,INFRASTRUKTURA
2018,Zamość,Montaż kamer monitoringu wizyjnego w podwórzach Starego Miasta Zamość,INFRASTRUKTURA
2018,Zamość,Budowa chodnika,INFRASTRUKTURA
2018,Zamość,Poprawa jakości infrastruktury drogowej na ul. Katowickiej,INFRASTRUKTURA
2018,Zamość,Wykonanie przebudowy odcinka ulicy Włościańskiej od posesji nr B  D do posesji nr   BA wraz z odwodnieniem,INFRASTRUKTURA
2018,Zamość,Budowa chodnika przy ul. Jordana  strona wschodnia,INFRASTRUKTURA
2018,Zamość,Remont ulicy Jordana,INFRASTRUKTURA
2018,Zamość,Kontynuacja przebudowy bocznej ulicy Majdan,INFRASTRUKTURA
2018,Zamość,Częściowy remont nawierzchni ulicy Klonowicza w Zamościu wyrównanie newralgicznych miejsc,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa i modernizacja miejsc parkingowych przy szpitalu przy ul. Walczaka,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Mural artystyczny o gorzowskim budżecie obywatelskim przy ul. Jagiełły ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Śmietniki na terenie całego miasta na odchody zwierzęce,NATURA
2018,Gorzów Wlkp. ,Trasa siedmiu wzgórz  trakt spacerowy wraz z elementami małej architektury przebiegający przez Piaski i Staszica,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Mural upamiętniający malarza Andrzeja Gordona przy ul. Sikorskiego ,SPOŁECZEŃSTWO
2018,Gorzów Wlkp. ,Tablica informująca o zanieczyszczeniu powietrza zlokalizowana przy ul. Sikorskiego,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa ścieżki rowerowej wzdłuż ul. Pomorskiej,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Fabryka Pozytywnej Energii  budowa na terenie miasta  siłowni zewnętrznych wraz z elementami małej architektury,EDUKACJA
2018,Gorzów Wlkp. ,Podwórkowej nudzie mówimy NIE  cykl imprez,NATURA
2018,Gorzów Wlkp. ,Charytatywny bieg dla autystów,SPOŁECZEŃSTWO
2018,Gorzów Wlkp. ,Mistrzostwa Miasta Gorzowa w Smoczych Łodziach,EDUKACJA
2018,Gorzów Wlkp. ,Aktywny gorzowianin  cykl treningów pod chmurką,SPOŁECZEŃSTWO
2018,Gorzów Wlkp. ,Poszukiwacze Pozytywnej Energii,EDUKACJA
2018,Gorzów Wlkp. ,Zagospodarowanie terenu za przychodnią przy ul. Mieszka I   budowa parkingu,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Zagospodarowanie podwórka przy ul. Pocztowej Starej Strzeleckiej Chrobrego  II etap,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Zagospodarowanie podwórka przy ul. Mickiewicza ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa odcinka chodnika przy ul. Składowej ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa małego placu zabaw w obrębie ulic Armii Polskiej Krzywoustego Chrobrego  Stycznia,SPOŁECZEŃSTWO
2018,Gorzów Wlkp. ,Wykonanie siłowni zewnętrznej w obrębie ulic Armii Polskiej Krzywoustego Chrobrego  Stycznia ,SPOŁECZEŃSTWO
2018,Gorzów Wlkp. ,Remont podwórza przy ul. Wyszyńskiego   AA AA,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Przebudowa  m chodnika przy ul. Dąbrowskiego ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Estetyzacja podwórka przy ul. Sikorskiego ,EDUKACJA
2018,Gorzów Wlkp. ,Power Up Doradus się na Kwadracie,EDUKACJA
2018,Gorzów Wlkp. ,Zagospodarowanie podwórka przy budynkach przy ul. Estońskiego i Moniuszki ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa ok.  m chodnika oraz łącznika pomiędzy ul. Górczyńskim i ul. Daszyńskiego,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Zagospodarowanie skweru zieleni pomiędzy ul. Wyszyńskiego a Wróblewskiego   II etap,NATURA
2018,Gorzów Wlkp. ,Przebudowa  m chodnika przy ul. Szwoleżerów ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa dwóch zatok parkingowych przy ul. Witosa,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Przebudowa schodów łączących ul. Wróblewskiego z ul. Na Skarpie budowa muru oporowego i zielonego korytarza,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Przebudowa  m chodnika przy ul. Wróblewskiego ab,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa  miejsc  parkingowych przy ul. Grabskiego ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa zatoki parkingowej z  miejscami  przy ul. Wróblewskiego ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Przebudowa  m chodnika przy ul. Połanieckiej,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa  miejsc parkingowych od skrzyżowania z ul. Rataja do wyjazdu z Panoramy,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa  miejsc postojowych oraz przebudowa  m chodnika przy ul. Racławickiej,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa  miejsc parkingowych wzdłuż ul. Witosa,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Przebudowa  m chodnika przy ul. Bohaterów Lenino,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Budowa  nowych oraz przebudowa istniejących miejsc parkingowych przy ul. Szwoleżerów ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Przebudowa  m chodnika i rekultywacja terenów zielonych przy  ul. Pułaskiego ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Remont   m ul. Pułaskiego,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Przebudowa  m chodnika przy ul. Warszawskiej C ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Remont  m drogi montaż oświetlenia przy ul. Warszawskiej ,INFRASTRUKTURA
2018,Gorzów Wlkp. ,Przebudowa  m ul. Parkowej,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Przebudowa ul. Akacjowej,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa odcinka oświetlenia przy odcinku ul. Dolnej,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa drogi dojazdowej do budynków przy ul. Dobrej  d,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa dojazdu do ul. Dobrej wraz z jej uporządkowaniem,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Remont chodnika przy ul. Szwoleżerów,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Remont nawierzchni ul. Wyszyńskiego  droga dojazdowa do budynków nr bb,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa miejsc parkingowych od skrzyżowania z ul. Rataja do wjazdu do Panoramy,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Wjazd do posesji przy ul. Dzieci Wrzesińskich ,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Budowa miejsc postojowych przy ul. Kosynierów Gdyńskich ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Zagospodarowanie podwórka przy ul. Estońskiego i ul. Moniuszki,EDUKACJA
2019,Gorzów Wlkp. ,Budowa miejsc parkingowych przy ul. Kazimierza Wielkiego ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Zestaw urządzeń do treningu ogólnorozwojowe i biegów przeszkodowych przy ścieżce biegowej przy ul. Słowiańskiej,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Remont parkingu przy ul. Kuratorskiej przy garażach,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Fanty za fanty kino na boju dawaj kolego na Cegielskiego  zadanie miękkie,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Budowa chodnika przy ul. Owocowej na odcinku od mostku do Przedszkola Kubusia Puchatka,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Próg zwalniający na ul. Ukośnej,NATURA
2019,Gorzów Wlkp. ,Modernizacja chodnika przy ul. Norwida,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Oświetlenie ścieżki łączącej ul. Ikara z ul. Sportową,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Plac zabaw między budynkami przy ul. Aleje Konstytucji  Maja Asnyka Grottgera,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Zakup i montaż  ławek przy ul. Sportowej a i b,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Zakup i montaż  stojaków rowerowych przy ul. Sportowej ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa placu zabaw przy Przedszkolu Miejskim nr  przy ul. Kobylogórskiej ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa boiska Stadionowe Piaski przy Szkole Podstawowej nr  przy ul. Taczaka ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa mini boiska przy Zespole Szkół Ogrodniczych przy ul. Poznańskiej ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Montaż wiaty rowerowej ze stojakami rowerowymi  przy IV Liceum Ogólnokształcącym ul. Kosynierów Gdyńskich ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Montaż wiaty rowerowej ze stojakami rowerowymi przy Szkole Podstawowej nr  przy ul. Zamenhofa a,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Oświetlenie ul. Karpińskiej odcinek od nr a do nr ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa drogi asfaltowej przy ul. Braci Paździochów,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Przebudowa ul. Zuchów,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa drogi kanalizacji deszczowej oraz oświetlenia przy ul. Cysterskie,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa chodnika przy ul. Krótkiej,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Wykonanie nakładki asfaltowej bez odwodnienia przy ul. Kowalskiego,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa drogi dojazdowej z kostki brukowej przy ul. Strażackiej c,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa parkingu przy boisku sportowym przy ul. Strażackiej,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa drogi wraz z kanalizację deszczową przy ul. ul. Bogusławskiego ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa miejsc parkingowych przy ul. Plac Jana Pawła II,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Dojazd do garaży przy ul. Pileckiego,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa małego placu zabaw w Parku Górczyńskim,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Budowa chodnika przy ul. Starzyńskiego,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Zamiast błotnych ostańców  przestrzeń dla mieszkańców  przebudowa odcinka ul. Sosabowskiego,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Parking przy ul. Dowgielewiczowej ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa chodnika od ul. Dekerta  do ul. Sanockiego i od ul. Sanockiego do Szarych Szeregów,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa chodnika przy ul. Szmaragdowej,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa parkingu przy ul. Sosnkowskiego ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Montaż latarni ulicznych przy części ul.  Plac Jana Pawła II,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Remont ścieżek w obrębie fontanny Motyli w Parku Górczyńskim,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Remont ul. Batalion Zośka wraz z regulacją miejsc parkingowych,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Oświetlenie odcinka ul. Zielona Kotlina,NATURA
2019,Gorzów Wlkp. ,Budowa wielofunkcyjnego  boiska typu Orlik w Parku Górczyńskim,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Budowa drogi pieszorowerowej wzdłuż Dekerta,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Rozbudowa placu zabaw w Parku lecia,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Boisko do koszykówki w Parku lecia,EDUKACJA
2019,Gorzów Wlkp. ,Park lecia  bezpieczny i czysty  oświetlenie i kosze na psie odchody,NATURA
2019,Gorzów Wlkp. ,Przebudowa drogi Słowackiego boczna od nr  do nr ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Remont schodów prowadzących na Dolinki  błonia za Filharmonią oraz montaż  latarni,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Dostosowanie przejść dla pieszych na skrzyżowaniu ulic Piłsudskiego i Walczaka do potrzeb osób niedowidzących,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Przebudowa i budowa chodników wraz z przebudową zjazdów w ciągu ul. Żniwnej,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa parkingu przy kompleksie przychodni przy ul. Piłsudskiego ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Przebudowa ul. Warszawskiej  dojazd do budynków nr b wraz z budową oświetlenia,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Remont nawierzchni jezdni odcinka ul. Podmiejskiej Bocznej,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa chodnika przy ul. Krańcowej ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Bezpieczna droga do szkoły przebudowa chodnika przy ul. Okólnej ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Bezpieczny chodnik dla seniora przebudowa chodnika przy ul. Okólnej ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Synchronizacja sygnalizacji świetlnych przy ul. Pomorskiej,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa nakładki asfaltowej przy ul. Wawrowski,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Budowa toru rowerowego dla dzieci i młodzieży,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Remont chodnika oraz schodów przy ul. Gwiaździstej  ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Doposażenie wielopokoleniowej strefy rekreacji przy ul. Słonecznej   ,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Remont drogi i chodnika od schodów przy ul. Gwiaździstej  do ul. Słonecznej ,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Stworzenie  miejsc parkingowych przy ul. Gwiaździstej,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Parking na  miejsc postojowych przy ul. Gwiaździstej,NATURA
2019,Gorzów Wlkp. ,Remont jezdni przy ul. Skarżyńskiego i ul. Gagarina,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Poprawa bezpieczeństwa przez wykonanie drogi przy ul. Olimpijskiej ,EDUKACJA
2019,Gorzów Wlkp. ,Rozbudowa sygnalizacji i budowa drogi pieszorowerowej przy Alei  Listopada  etap I,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Przyjazne podwórko przy ul. Słonecznej ,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Pojemniki na odchody zwierzęce w mieście,NATURA
2019,Gorzów Wlkp. ,Tablica informująca o zanieczyszczeniu powietrza,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Rozbudowa skateparku w Parku Kopernika,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Trasa siedmiu wzgórz  trasa spacerowa Nordic Walking ścieżka rowerowa,INFRASTRUKTURA
2019,Gorzów Wlkp. ,Park Aktywności w Parku Czachówek,NATURA
2019,Gorzów Wlkp. ,Zawody ekstremalne na skateparku,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Festiwal siatkówki plażowej,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Trener osiedlowy  darmowe zajęcia rekreacyjnosportowe dla mieszkańców,SPOŁECZEŃSTWO
2019,Gorzów Wlkp. ,Smoki pływają po Warcie ,NATURA
2020,Gorzów Wlkp. ,Budowa odcinka ul. Komandosów,EDUKACJA
2020,Gorzów Wlkp. ,Montaż ławek z oparciami i koszy na śmieci przy ul. Dobrej,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa drogi na istniejącej podbudowie przy ul. Brukselskiej,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Remont drogi asfaltowej przy ul. Staszica,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Remont chodnika przy ul. Sportowej,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Bezpieczny wjazd przy ul. Matejki ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Poprawa infrastruktury rowerowej na terenie Staszica,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Montaż wiaty oraz dwóch apostołów dla rodzin z dziećmi w Parku Słowiańskim,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa chodnika na odcinku od Ronda Szczecińskiego do wjazdu obok budynku przy ul. Brukselskiej ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa boiska wielofunkcyjnego przy ZS Gastronomicznych,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Mały mistrz  plac zabaw z elementami street workout przy ZS Mistrzostwa Sportowego,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Wykonanie strefy rekreacji  plac zabaw na terenie PM nr ,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Doposażenie placu zabaw w urządzenia edukacyjnosensoryczne przy PM nr ,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Odnowienie Placu zabaw przy PM nr ,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Organizacja festynu z okazji Dnia Przedszkolaka  w PM nr ,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Zakup i montaż stojaków rowerowych dla szkół,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa parkingu oraz drogi dojazdowej przy ul. Gwiaździstej ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Psi wybieg na osiedlu Słonecznym,NATURA
2020,Gorzów Wlkp. ,Remont schodów i budowa chodnika na skarpie obok Kościoła św. Wojciecha,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa oświetlenia ul. Skalskiego,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Remont chodnika oraz schodów między blokami przy ul. Gwiaździstej ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa drogi przy ul. Olimpijskiej ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Remont schodów między blokami przy ul. Gwiaździstej ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Naprawa schodów przy wieżowcu przy ul. Gwiaździstej ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Zagospodarowanie skarpy przy ul. Ikara,NATURA
2020,Gorzów Wlkp. ,Remont ul. Skarżyńskiego i Gagarina,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Rozbudowa placu zabaw przy ul. Taczaka,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Budowa chodnika przy ul. Kazimierza Wielkiego i ul. Ukośnej,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Montaż progów zwalniających przy ul. Wiejskiej,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Montaż zjazdu linowego dla dzieci i młodzieży przy ul. Bazaltowej,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Remont chodnika przy ul. Kazimierza Wielkiego,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa placu zabaw przy ul. Granitowej i Kamiennej,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Wykonanie pasa spacerowego przy ul. Emilii Plater,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Remont chodnika przy ul. Juliusza Słowackiego,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Remont chodników przy ul. Orląt Lwowskich ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Przebudowa fragmentu jezdni przy budynku Chrobrego   II etap prac ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Poprawa infrastruktury rowerowej w centrum miasta ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Montaż  paczkomatów urządzeń z karmą dla kaczek w Parku Wiosny Ludów ,NATURA
2020,Gorzów Wlkp. ,Oznakowanie szlaku pieszorowerowego nad Kłodzką ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Przebudowa parkingu i chodnika przy ul. Sikorskiego  ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Przebudowa chodnika ul. Sienkiewicza  ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Stojaki rowerowe w mieście ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa dróg dojazdowych i miejsc parkingowych przy ul. Wyszyńskiego,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Utwardzenie terenu podwórka przy ul. Matejki ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Uporządkowanie i zagospodarowanie podwórka przy ul. Sikorskiego  ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Modernizacja terenu przy boisku sportowym przy ul. Strażackiej ,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Kanale przyjazne dzieciom ,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Poprawa infrastruktury rowerowej na terenie Zakanala ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Remont drogi ul. Gnieźnieńskiej ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa progów zwalniających przy ul. Nowickiej,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa odnogi ul. Zuchów nr ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa drogi asfaltowej przy ul. Naka ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa drogi z nakładką asfaltową przy ul. Skrajnej ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa odcinka ul. Chorągwianej ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa oświetlenia na odcinku ul. Tymiankowy ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Przebudowa drogi ul. Włościańskiej ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa drogi z kostki brukowej ul. Wał Poprzeczny ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa  zatok parkingowych przy ul. Śląskiej  ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa chodnika przy ul. Mechanicznej prowadzącego do Ryneczku przy ul. Św. Jerzego ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Poprawa infrastruktury rowerowej na terenie Zawarcia ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Rewitalizacja Skweru Bauera  etap I ,EDUKACJA
2020,Gorzów Wlkp. ,Budowa miejsc parkingowych na odcinku ul. Śląskiej  ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Remont chodnika przy ul. Sielskiej,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Poprawa infrastruktury rowerowej na terenie Manhattanu ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa schodów przy ul. Zielona Kotlina ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Remont ul. Batalionu Zośka wraz z regulacją miejsc parkingowych ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Przełączenie oświetlenia drogi miejskiej oraz parkingu przy ulicy Ogińskiego wzdłuż budynku Sosnkowskiego  ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa oświetlenia przy ul. Plac Jana Pawła II ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa miejsc parkingowych przy ul. Plac Jana Pawła II ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa  miejsc parkingowych przy ul. Starzyńskiego ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa chodnika i  miejsc postojowych wzdłuż ul. Pluty,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Remont ul. Widok wraz z wykonaniem parkingu i chodnika ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Ławki wzdłuż ul. Słowackiego ul. Nowej ,NATURA
2020,Gorzów Wlkp. ,Budowa podjazdów dla osób z niepełnosprawnościami wraz z pracami dodatkowymi przy kompleksie przychodni Piłsudskiego A i B ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa schodów z poręczą przy ul. Połanieckiej ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Budowa oświetlenia przy ul. Marii Puchacz ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Montaż progów zwalniających przy ul. Szwoleżerów ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Poprawa infrastruktury rowerowej na Górczynie ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Doposażenie w  latarnie parkowe wybiegu dla psów Psia Polana w Parku Górczyńskim,NATURA
2020,Gorzów Wlkp. ,Organizacja zawodów na skateparku Open Jam  ,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Organizacja imprezy tanecznej  Traphattan ,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Instalacja drzew solarnych zasilających napis I  Gorzów ,INFRASTRUKTURA
2020,Gorzów Wlkp. ,Gorzowski Banksy  organizacja konkursu na mural o tematyce ochrony środowiska i wykonanie projektu wraz z imprezą tematyczną ,NATURA
2020,Gorzów Wlkp. ,Wykonanie muralu upamiętniającego gorzowskiego artystę malarza Wiktora Czyżewskiego,SPOŁECZEŃSTWO
2020,Gorzów Wlkp. ,Parkrun  oznakowanie trasy ,INFRASTRUKTURA
