bigram,likelihood_ratio
Warsztaty sztuki malowanie,35.75428119456618
byé aleja spacerowa,35.75428119456618
estetycznym. Teren znajduje,35.75428119456618
kościele św. Barbary,35.75428119456618
lampami ED ciagu,35.75428119456618
smogiem wspólnie sady,35.75428119456618
sąsiedzkiej strefy aktywnosci,35.75428119456618
Las krakowian ,35.753279820387085
terenu pomiędzy Al.,35.748321390712135
z kostki ekologicznej,35.74242383988495
Remont parkingu w,35.72870482943648
Zasadzenie  drzew,35.72597308430205
zieleni między ulicami,35.72557972830526
Tramwajarza Budowa street,35.719814051489806
ciała. Budowa street,35.719814051489806
do podlewania roslin,35.71955057693672
AKTYWNOSCI RUCHOWEJ PARK,35.717704528922
LIGA. SWOJCZYCKI PARK,35.717704528922
OG PARK ANGIELSKA,35.717704528922
PARK CZARNA ODA,35.717704528922
PARK OGRODÓW DESZCZOWYCH,35.717704528922
PARK STANISŁAW ZAGAJEWSKI,35.717704528922
PARK ZAWISZY CZARNEGOPARK,35.717704528922
PRZECINAJĄCEJ PARK IM.,35.717704528922
Polski. | PARK,35.717704528922
RUCHOWEJ PARK SZKOLNY,35.717704528922
SWOJCZYCKI PARK CZARNA,35.717704528922
Złotowskiej PARK ZAWISZY,35.717704528922
oddychaniem UTI PARK,35.717704528922
znaczy. OG PARK,35.717704528922
| PARK MAJOWE,35.717704528922
łonie natury. PARK,35.717704528922
 Zielone ogrodzenie,35.71728551574255
sensoryczny dla osób,35.71412761906697
Leśnym przy Przedszkolu,35.71017142049628
Przedszkolny przy Przedszkolu,35.71017142049628
Parku Przyjaźni. Montaż,35.707979593645916
odcinek od al.,35.706163957457036
piknikowa. Zielona skarpa,35.703875842291076
wypoczynku i spotkań,35.70249540462565
Dom Dialogu Stworzenie,35.69633396869271
Górka Koszycka. Utworzenie,35.69633396869271
Laboratorium Aktywności Inkubator,35.69633396869271
Mazurskie Laboratorium Aktywności,35.69633396869271
Rakow Śródmieście Południowe,35.69633396869271
Sopot miasto magnolii,35.69633396869271
SączaOsiedle Szujskiego Kierunek,35.69633396869271
ZIELONA ŁAWECZKA. Kolorowy,35.69633396869271
aby zasiano trawie,35.69633396869271
całej Metropolii Przystań,35.69633396869271
działkowych Ostra Górka,35.69633396869271
elementy małej architektury,35.69633396869271
im TOP DZIUROM,35.69633396869271
jeży pomóżmy ochronić,35.69633396869271
pl. Świętojańskim. Przyjazne,35.69633396869271
przyrodnicze Leśne igrzyska,35.69633396869271
przyrodą Zdrowy oddech,35.69633396869271
solna bedzie posiadała,35.69633396869271
wzdłuż  Listopada,35.682282368555185
osiedla Dojlidy Górne,35.67924061945275
osiedla Józefowiec Działka,35.67924061945275
Budowa elektryfikacji ogrodu,35.676964189955434
Budowa energetycznego ogrodu,35.676964189955434
dzieci przy zbiorniku,35.65741535303969
cele rekreacyjne w,35.65074811389589
Psi zakątek na,35.649250757105236
etap I. ,35.648536802570696
Pojemniki na żywność,35.64011292904635
Pólpodziemne pojemniki na,35.64011292904635
owocowe na Olchowiec,35.64011292904635
miejsce przyjazne dla,35.63578769508944
 ławek parkowych.,35.628997591783055
dla Psów Ścieżka,35.62638682167141
A Wytwarzamy tlen,35.62411732568371
Centrum Edukacji Entomologiczne,35.62411732568371
MIĘDZY TRAWIASTĄ A,35.62411732568371
MX EURO obok,35.62411732568371
Raduni ZIELONE SUCHANINO.,35.62411732568371
ZIELONE LIE KOMPOZYTORÓW,35.62411732568371
bali które uniemozliwiatoby,35.62411732568371
czestochowskie mini uzdrowisko,35.62411732568371
kreatywna strefa terenowych,35.62411732568371
które mogłyby byé,35.62411732568371
moze powstac mini,35.62411732568371
nowoczesnego boiska piłkarskiego,35.62411732568371
pełnej funkcjonalności boiska,35.62411732568371
powstac mini las,35.62411732568371
przyjęto ulokowanie oświetlenia,35.62411732568371
skarbach przyrody Bajki,35.62411732568371
socjalnego zakup wirników,35.62411732568371
użytkowania. Zagospodarowania strefa,35.62411732568371
we wrocławskich Parkach,35.62411732568371
zakresu przyrody ożywionej,35.62411732568371
 projekt nr,35.61897002778121
Park dla wszystkich,35.6117685787227
edycja  Szał,35.611022411225555
wolnożyjące  edycja,35.61102241122555
Czyste Pojezierze Czyste,35.593762021841755
IATA REKREACJA PARKU,35.593762021841755
Kardynała Stefana Wyszyńskiego,35.593762021841755
Miejskie tężnie. Czyste,35.593762021841755
Montaz nowego wyposazenia,35.593762021841755
Naprawa zdewastowanych latarni,35.593762021841755
Posypanie ziemi przygotowanie,35.593762021841755
ks. Stefana Borowca,35.593762021841755
oaza łącząca pokolenia,35.593762021841755
pieszego zostana nasadzone,35.593762021841755
sportów wrotkoworolkowych Magnoliowa,35.593762021841755
stanie tech. Montaz,35.593762021841755
sąsiedztwie kompleksu Orbita,35.593762021841755
tech. Montaz nowego,35.593762021841755
uzupełnienie Droga rowerowa,35.593762021841755
widokowy Lisie Wzgórze,35.593762021841755
ziemia. Montaz kwietników,35.593762021841755
Psi Wybieg Eliminacja,35.590689659393064
Wierzbowa Odnowa i,35.58776062936396
poprawa bezpieczeństwa mieszkańców,35.58253710459531
Odprowadzenie wody z,35.57688085527721
chodników Oświetlenie ciągu,35.57331604795232
drzewa dla każdej,35.568849885739866
przedszkolnego o pow.,35.56825349504637
dzielnicy Klimzowiec najwięcej,35.568097736744335
dzielnicy LigotaPanewnik. Wnioskuję,35.568097736744335
dzielnicy Muzyczne zakończenie,35.568097736744335
dzielnicy Raków Wieze,35.568097736744335
ruchliwych punktach dzielnicy,35.568097736744335
workout parku Bariera,35.5664855214371
Zaborze P Modernizacja,35.565737175971705
zielonych. P Modernizacja,35.565737175971705
terenu oraz budowa,35.55822734845857
Henrykowski Ceramiczna Magiczna,35.557404123833265
REKREACYJNOWYPOCZYNKOWY ORAZ MIEJSCA,35.557404123833265
chcę mieć swoja,35.557404123833265
dotyczy stworzenia systemu,35.557404123833265
odnowa Koła Sport,35.557404123833265
plazy Gdynia Śródmieście,35.557404123833265
ptasia złocie zwyczajny,35.557404123833265
tematyczne muzyka nauka,35.557404123833265
też chcę mieć,35.557404123833265
dodatkowe słupy zostaną,35.55740412383326
miejska take CZST,35.55740412383326
smogu. Dofinansowanie wymiany,35.55740412383326
warsztatów szkolnych praktyczna,35.55740412383326
gwarę Zróbmy park,35.554399377715725
zadaszeniem oraz naturalne,35.552157208032725
Wrocławiu Zielona Lipa,35.54757103127408
pomoc Zielona Skaryszewska,35.54757103127408
etap rewitalizacji ul.,35.54746658132608
Z ZIEMI ,35.54650812377513
POTOKOWA Budowa placu,35.54260813377892
zwierząt PARK GRZEGÓRZECKI,35.533988587122884
im. Andrzeja Struga.,35.53238155270726
im. Babci Zosi,35.53238155270726
im. Jacka Kuronia.,35.53238155270726
im. Juliusza Lea,35.53238155270726
im. Krasnala Załamały.,35.53238155270726
im. Sąsiadów. DruckiegoLubeckiego,35.53238155270726
szpitala położniczego im.,35.53238155270726
i Jana Henryka,35.52864765950264
. Sportowy park,35.52337492361319
 Retkinia Wschód.,35.52207545002103
Etap II Proponuje,35.52027197581908
do  tys.,35.520150818147805
.  Park,35.51886170112594
Wsparcie dla kotów,35.51278431883482
TETMAJERA Zróbmy PARK,35.506331369092884
solna  Zielony,35.504106528997966
Daszyńskiego Józefa Lampy,35.50374778729693
Morskiej poprzez zaaranżowanie,35.50374778729693
Rowerowa Ogródek kwiatoworekreacyjny,35.50374778729693
Szczęśliwickiej poprzez wyburzenie,35.50374778729693
WZDŁUŻ LIC SIENKIEWICZ,35.50374778729693
działania sa zarówno,35.50374778729693
odwodnienie zalozenie trawników,35.50374778729693
równiez przegłosowanych jako,35.50374778729693
takiego działania sa,35.50374778729693
Al. Papieża JP,35.50374778729692
Szczecin pomaga zwierzakom,35.50374778729692
piękne żywopłoty. Piękniejsza,35.50374778729692
ratuszu Krzewy chroniące,35.50374778729692
deszczowe dla Warszawy,35.50207347234915
ławki urzadzenia do,35.48896803408204
Głównym działaniem zadania,35.4811993361558
jak wyka ptasia,35.4811993361558
monitorowania miejsc nielegalnego,35.4811993361558
ozdobnych mata architektura,35.4811993361558
praktyczna wiedze jak,35.4811993361558
 Przebudowa placu,35.46478980635811
Magnolii o podwójna,35.46280756601901
Marzymy o życiu,35.46280756601901
Plastycznej. Uczymy o,35.46280756601901
Walczących o Wolną,35.46280756601901
ale efekty o,35.46280756601901
efekty o niebo,35.46280756601901
legend o Julbach,35.46280756601901
o Wolną Niepodległą,35.46280756601901
o niebo lepsze.,35.46280756601901
o podwójna hustawka,35.46280756601901
o róznych rodzajach,35.46280756601901
o wyzwoleniu obozu,35.46280756601901
opowiadający o wyzwoleniu,35.46280756601901
posesji o numerach,35.46280756601901
Bezpieczne dojście do,35.4604573032033
plastik kosze na,35.459030830355594
 NA RATUNEK,35.45174566475322
ogrodzenie terenu niskim,35.441791154141654
wierzbą Z przyrodą,35.43804669951289
po zdrowie do,35.43441030911683
kastracja psów i,35.429166454528335
Dariusza Kobzdeja a,35.42890763773208
Dynasty a drogą,35.42890763773208
Grenadierów. Zastępcze nasadzenia,35.42890763773208
Halą Granią a,35.42890763773208
Kaczmarka a kompleksem,35.42890763773208
Kobzdeja a Podalem,35.42890763773208
LigotaPanewnik. Wnioskuję a,35.42890763773208
OM Olsztyńska a,35.42890763773208
Oboźny Dynasty a,35.42890763773208
Odpowiednio roznoszone nasadzenia,35.42890763773208
Prostą a Pańską.,35.42890763773208
Zbożową a Świerkową,35.42890763773208
a Podalem Staromiejskim,35.42890763773208
a ciągiem pieszym,35.42890763773208
a drogą wewnętrzną,35.42890763773208
a dzialka oznaczona,35.42890763773208
a koroną klifu.,35.42890763773208
a takze naprawe,35.42890763773208
być ogrodzone a,35.42890763773208
ciepła Tauron a,35.42890763773208
migdałowce trójklapowe a,35.42890763773208
nasadzenia pozwola stopniowo,35.42890763773208
roznoszone nasadzenia pozwola,35.42890763773208
stałego podglądu a,35.42890763773208
torami a Hermanowski,35.42890763773208
ulokowane palenisko a,35.42890763773208
uprawie a jednoczesnie,35.42890763773208
zaproponowali nasadzenia zastepcze,35.42890763773208
ulic Marysińskiej i,35.419435461731425
ulic Sierpnia i,35.419435461731425
ulic Smoleńskiej i,35.419435461731425
Gramy W zielone,35.40457608640793
Wrocławia Rewitalizacja podwórka,35.404457886642454
parku miejskiego z,35.40365047183502
drzew owocowych W,35.386638480462835
Sokołów  rozbudowa,35.385532284614094
Bajkolandia w Rudzie,35.38448418001106
Doświadczenia w plenerze,35.38448418001106
EdukacyjnoEkologiczna w Annie,35.38448418001106
Pétanque gra w,35.38448418001106
Zachodniej w Lublinie,35.38448418001106
Zakotwicza w Szczecinie,35.38448418001106
budowlani w Opolu,35.38448418001106
kwitnącawiosenna rabata w,35.38448418001106
letnie Leżaki w,35.38448418001106
mieszkalnych w Sopocie,35.38448418001106
połączenie realizowanej w,35.38448418001106
połączenie zgłoszonej w,35.38448418001106
w Annie Znasz,35.38448418001106
w Lublinie Odnowienie,35.38448418001106
w Poznaniu Plażojada,35.38448418001106
w Stracone książek,35.38448418001106
w Wojciechowicach Ostrołęka,35.38448418001106
w zadrzewieniach Torów,35.38448418001106
przyrody w pobliżu,35.381067138156155
wybiegów w dzielnicach,35.38018394905842
pas zieleni ochronnej,35.37791645915223
Drwinka Dzielnicowe kino,35.36162261743131
Dzielnicowe kino letnie,35.36162261743131
Laboratorium ekologiczne Jarzmie,35.36162261743131
Orunia GórnaGdańsk Południe,35.36162261743131
Polesie IIIIIIB. Bulwar,35.36162261743131
Popowi Pielęgnacja starszych,35.36162261743131
Ratujemy SY Kołobrzeg,35.36162261743131
SY Kołobrzeg Rewaloryzacja,35.36162261743131
Sady Bielańskie Nasze,35.36162261743131
miejscu wyciętego drzewa.,35.36162261743131
nowa studnia miejska,35.36162261743131
oknami Rewaloryzacja skwerku,35.36162261743131
północnej czesci dziatki,35.36162261743131
typu parkour. Utwardzenie,35.36162261743131
ustawienie kolejnych wodopojów,35.36162261743131
zwierzętom Chrońmy przyszły,35.36162261743131
parkany ogrodzenie wokół,35.35825891100606
  Pomoc,35.35774144659992
Królewieckiej Remont nawierzchni,35.356758035498345
kieszonkowe W ,35.35121655030152
AKO ZIELONY ITR,35.34782794234073
Domu Małego Dziecka.,35.34782794234073
Magicznym Oczko wodne,35.34782794234073
Piotrowic Nowy chodnik,35.34782794234073
Rowery wodne łodzie,35.34782794234073
głównych ulicach Koła,35.34782794234073
ulicach Koła Sąsiedzkie,35.34782794234073
łąka Co nieco,35.34782794234073
Ogród przedszkolny Mały,35.34499294025559
Katowickiej Ogród przedszkolny,35.34499294025558
psów P Wybieg,35.343426238338004
Z SP RW,35.34166815467841
 do trzech,35.33125180374452
Bielawy  do,35.33125180374452
po wschodniej czesci,35.31891812031273
na Wygodzie Renowacja,35.31597094275297
sport na Zakazowi,35.31597094275297
Parku Przyjaźni. Modernizacja,35.301798629598615
alejek spacerowych. ,35.29740641409033
wiewiórki i nietoperze,35.29024772877783
ptaków i dla,35.287118452382714
 Naprawawymiana nawierzchni,35.285603708214
Festiwal Herbaciany Żoliborska,35.281187786162626
Grudziądzki Festiwal Muzyczny,35.281187786162626
Jerozolimskich Jardów Domki,35.281187786162626
Stawy Doliny Służewieckiejrekultywacja,35.281187786162626
Uljanowskim. Las Łagiewnicki,35.281187786162626
który obejmować będzie,35.281187786162626
oświetleniowa. Chata zostanie,35.281187786162626
właścicieli psów. IT,35.281187786162626
zalozenia zostanie tez,35.281187786162626
zielenią miejską. Koty,35.281187786162626
cele rekreacyjne .,35.27824596740947
EN Ratujemy drzewa,35.2703649692556
nad stawami Łąka,35.26976147477963
Biohazard od gołębi,35.267526307114466
Danego poczawszy od,35.267526307114466
Grunwaldzkiej od Miszewskiego,35.267526307114466
Rydla od Rydza,35.267526307114466
SP Gdansk Sobieszewo,35.267526307114466
SP PoznańGłuszyna Kejtrobieg,35.267526307114466
SP Sikawa cz.I.,35.267526307114466
Schody prowadzace od,35.267526307114466
Trzeci wymiar SP,35.267526307114466
Ujejskiego od Tucholskiej,35.267526307114466
działek od ujścia,35.267526307114466
od Rydza Śmigłego.,35.267526307114466
od dawna zglaszaja,35.267526307114466
od przejazdu kolejowego,35.267526307114466
poczawszy od przejazdu,35.267526307114466
kastracja i leczenie,35.2531305715942
Piłsudskiego z monitoringiem,35.250024802484404
i inne ptaki,35.249135306777134
ogrodzie Psi park.,35.24616056650219
pielęgnacja i zabiegi,35.24259318320008
rośliny na ulicach,35.2355714459618
Do mieszanki roslin,35.22280731751622
Kopą Chwila Ekologiczne,35.22280731751622
MIĘDZY UL. BRONIEWSKIEGO,35.22280731751622
Poznaj florę Pragi,35.22280731751622
UL. NARUTOWICZA. BRZOZOWA,35.22280731751622
Zakup specjalistycznego pojazdu,35.22280731751622
mieszanka polnych roslin,35.22280731751622
osiedlu Dąbrówka Wiślana,35.22280731751622
osiedlu Falkowa. BC,35.22280731751622
osiedlu Miechocin. Bliżej,35.22280731751622
podlewać deszczówka. Ekologiczne,35.22280731751622
roslin jednorocznych złocie,35.22280731751622
wspólne sadzenie kwiatów,35.22280731751622
zabudowy. Przywróćmy Łodzi,35.22280731751622
aktywizacji dla seniorów,35.21864443899838
cudowny dla seniorów,35.21864443899838
rowerowe dla rowerów,35.21864443899838
Mieszkaniowy Woda dla,35.218644438998375
Młodzieży Woda dla,35.218644438998375
Zakrzówku Woda dla,35.218644438998375
dla rowerów MX,35.218644438998375
Zielona Puszczańska Więcej,35.21247765964437
Zielona Skaryszewska Więcej,35.21247765964437
ulic SosnowaBatorego Zielony,35.20812277268334
Jaskólski czyli wieża,35.20645167259346
Owiec II Matemblewo,35.20645167259346
V czyli zwycięstwo,35.20645167259346
Wszechświata czyli karmnik,35.20645167259346
chodzenia czyli miks,35.20645167259346
czyli miks pomysłów,35.20645167259346
czyli my pośród,35.20645167259346
czyli naturalna forma,35.20645167259346
krzewów ciekawych przyrodniczo,35.20645167259346
krzewów przyjaznych małym,35.20645167259346
litery V czyli,35.20645167259346
Remont nasadzenia roślin,35.20635463867232
Diamencie Naprawa pasów,35.19129521162459
Kanałem Droga ul.Lubelska,35.19129521162459
M.Skłodowskiej gdzie działka,35.19129521162459
PARKU REWITALIZACJA OGÓLNODOSTĘPNEGO,35.19129521162459
REKREACJA PARKU REWITALIZACJA,35.19129521162459
Skweru imienia Henryka,35.19129521162459
architektury Montaz fontann,35.19129521162459
bedzie rozrosnie stanie,35.19129521162459
inne dzialania magnolii,35.19129521162459
pokolenia System nawadniający,35.19129521162459
rosliny wykonana budki,35.19129521162459
wieku ZIELONA WIZYTÓWKA,35.19129521162459
wyposażenie Przychodni OZ,35.19129521162459
łącząca pokolenia System,35.19129521162459
Nalezy wykonac rewitalizacje,35.190564840355016
Ogrodzenie będzie miało,35.190564840355016
Wilanowskiej Mała retencja,35.190564840355016
gleby dokonac posadzenia,35.190564840355016
monitoring zachowanie istniejacej,35.190564840355016
Piekarnia Seniora Dąbrowska,35.19056484035501
Starych Butach. Wyremontuje,35.19056484035501
Usprawnienie działania strażaków,35.19056484035501
czasem gdy sad,35.19056484035501
 EKOMIASTO ,35.19022577596458
Platynowa. Ścieżka wokół,35.18758865298361
Puszczańska Więcej powietrza,35.18485544495978
na pasie zieleni,35.18207583416941
Lotniczy Park Osiedlowy,35.178862339057304
Freblowski ogród Fort,35.17659981794824
Lea Wspaniały ogród,35.17659981794824
Piłkarski ogród treningowy,35.17659981794824
TOS. Diamencikowy ogród,35.17659981794824
Wagowa Bajkowy ogród,35.17659981794824
Wielozmysłowy ogród możliwości,35.17659981794824
lawendowolipowy. Wielozmysłowy ogród,35.17659981794824
ogród wertykalny Ukończenie,35.17659981794824
skrzyniowej. Międzypokoleniowy ogród,35.17659981794824
na warsztatach mieszkancy,35.17325568983058
na Zdrowiu. Wybieg,35.1505848701155
Drugi etap rekultywacji,35.14718699303805
Jeziora Głębokie Wybieg,35.14718699303805
Londyńska Międzynarodowa Wybieg,35.14718699303805
Moje boiskowej plac,35.14718699303805
Polankach Wolny Wybieg,35.14718699303805
Wybieg Eliminacja korków,35.14718699303805
miejsce przyjazne ludziom,35.12970180874953
Budowa Osiedlowego zakątka,35.11820047102087
Budowa interaktywnego karmnika,35.11820047102087
Budowa lamp solarnych,35.11820047102087
Budowa pomieszczeń szatni,35.11820047102087
Bursztynowego Szlaku. Ogród,35.11820047102087
Cisowskich Ogród sensorycznorekreacyjny,35.11820047102087
